"ELM"	"GOTerm ID"	"GOTerm Title"
"LIG_OCRL_FandH_1"	"GO:0006909"	"phagocytosis"
"LIG_OCRL_FandH_1"	"GO:0005515"	"protein binding"
"LIG_OCRL_FandH_1"	"GO:0001881"	"receptor recycling"
"LIG_OCRL_FandH_1"	"GO:0055037"	"recycling endosome"
"LIG_OCRL_FandH_1"	"GO:0090003"	"regulation of establishment of protein localization in plasma membrane"
"LIG_OCRL_FandH_1"	"GO:0042147"	"retrograde transport, endosome to Golgi"
"LIG_PALB2_WD40_1"	"GO:0033593"	"BRCA2-MAGE-D1 complex"
"LIG_PALB2_WD40_1"	"GO:0003677"	"DNA binding"
"LIG_PALB2_WD40_1"	"GO:0000724"	"double-strand break repair via homologous recombination"
"LIG_PALB2_WD40_1"	"GO:0005634"	"nucleus"
"LIG_PALB2_WD40_1"	"GO:0005515"	"protein binding"
"LIG_PALB2_WD40_1"	"GO:0006974"	"Response to DNA damage stimulus"
"LIG_PAM2_1"	"GO:0005829"	"cytosol"
"LIG_PAM2_1"	"GO:0017148"	"negative regulation of translation"
"LIG_PAM2_1"	"GO:0000288"	"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay"
"LIG_PAM2_1"	"GO:0045727"	"positive regulation of translation"
"LIG_PAM2_1"	"GO:0019904"	"protein domain specific binding"
"LIG_PAM2_1"	"GO:0016567"	"protein ubiquitination"
"LIG_PAM2_2"	"GO:0005829"	"cytosol"
"LIG_PAM2_2"	"GO:0017148"	"negative regulation of translation"
"LIG_PAM2_2"	"GO:0000288"	"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay"
"LIG_PAM2_2"	"GO:0019904"	"protein domain specific binding"
"LIG_PAM2_2"	"GO:0030529"	"ribonucleoprotein complex"
"LIG_PCNA_PIPBox_1"	"GO:0003887"	"DNA-directed DNA polymerase"
"LIG_PCNA_PIPBox_1"	"GO:0006306"	"DNA methylation"
"LIG_PCNA_PIPBox_1"	"GO:0006281"	"DNA repair"
"LIG_PCNA_PIPBox_1"	"GO:0006260"	"DNA replication"
"LIG_PCNA_PIPBox_1"	"GO:0005634"	"nucleus"
"LIG_PCNA_PIPBox_1"	"GO:0003684"	"damaged DNA binding"
"LIG_PCNA_PIPBox_1"	"GO:0003886"	"DNA (cytosine-5-)-methyltransferase"
"LIG_PDZ_Class_1"	"GO:0005829"	"cytosol"
"LIG_PDZ_Class_1"	"GO:0009898"	"internal side of plasma membrane"
"LIG_PDZ_Class_1"	"GO:0030165"	"pdz-domain binding"
"LIG_PDZ_Class_1"	"GO:0005515"	"protein binding"
"LIG_PDZ_Class_1"	"GO:0019904"	"protein domain specific binding"
"LIG_PDZ_Class_1"	"GO:0007165"	"signal transduction"
"LIG_PDZ_Class_2"	"GO:0005829"	"cytosol"
"LIG_PDZ_Class_2"	"GO:0009898"	"internal side of plasma membrane"
"LIG_PDZ_Class_2"	"GO:0030165"	"pdz-domain binding"
"LIG_PDZ_Class_2"	"GO:0005515"	"protein binding"
"LIG_PDZ_Class_2"	"GO:0019904"	"protein domain specific binding"
"LIG_PDZ_Class_2"	"GO:0007165"	"signal transduction"
"LIG_PDZ_Class_3"	"GO:0005829"	"cytosol"
"LIG_PDZ_Class_3"	"GO:0009898"	"internal side of plasma membrane"
"LIG_PDZ_Class_3"	"GO:0030165"	"pdz-domain binding"
"LIG_PDZ_Class_3"	"GO:0005515"	"protein binding"
"LIG_PDZ_Class_3"	"GO:0019904"	"protein domain specific binding"
"LIG_PDZ_Class_3"	"GO:0007165"	"signal transduction"
"LIG_PTAP_UEV_1"	"GO:0005829"	"cytosol"
"LIG_PTAP_UEV_1"	"GO:0000813"	"ESCRT I complex"
"LIG_PTAP_UEV_1"	"GO:0044419"	"interspecies interaction between organisms"
"LIG_PTAP_UEV_1"	"GO:0046755"	"non-lytic viral budding"
"LIG_PTAP_UEV_1"	"GO:0005634"	"nucleus"
"LIG_PTAP_UEV_1"	"GO:0015031"	"protein transport"
"LIG_PTAP_UEV_1"	"GO:0043162"	"ubiquitin-dependent protein breakdown via the multivesicular body pathway"
"LIG_PTB_Apo_2"	"GO:0007155"	"cell-adhesion"
"LIG_PTB_Apo_2"	"GO:0016044"	"cellular membrane organization"
"LIG_PTB_Apo_2"	"GO:0016023"	"cytoplasmic membrane-bounded vesicle"
"LIG_PTB_Apo_2"	"GO:0005829"	"cytosol"
"LIG_PTB_Apo_2"	"GO:0008305"	"integrin"
"LIG_PTB_Apo_2"	"GO:0009898"	"internal side of plasma membrane"
"LIG_PTB_Apo_2"	"GO:0005515"	"protein binding"
"LIG_PTB_Apo_2"	"GO:0019904"	"protein domain specific binding"
"LIG_PTB_Apo_2"	"GO:0051425"	"PTB domain binding"
"LIG_PTB_Apo_2"	"GO:0043235"	"receptor complex"
"LIG_PTB_Apo_2"	"GO:0030334"	"regulation of cell migration"
"LIG_PTB_Apo_2"	"GO:0007169"	"transmembrane receptor protein tyrosine kinase signalimg pathway"
"LIG_PTB_Phospho_1"	"GO:0007155"	"cell-adhesion"
"LIG_PTB_Phospho_1"	"GO:0016044"	"cellular membrane organization"
"LIG_PTB_Phospho_1"	"GO:0016023"	"cytoplasmic membrane-bounded vesicle"
"LIG_PTB_Phospho_1"	"GO:0005829"	"cytosol"
"LIG_PTB_Phospho_1"	"GO:0008305"	"integrin"
"LIG_PTB_Phospho_1"	"GO:0009898"	"internal side of plasma membrane"
"LIG_PTB_Phospho_1"	"GO:0005515"	"protein binding"
"LIG_PTB_Phospho_1"	"GO:0019904"	"protein domain specific binding"
"LIG_PTB_Phospho_1"	"GO:0051425"	"PTB domain binding"
"LIG_PTB_Phospho_1"	"GO:0043235"	"receptor complex"
"LIG_PTB_Phospho_1"	"GO:0030334"	"regulation of cell migration"
"LIG_PTB_Phospho_1"	"GO:0007169"	"transmembrane receptor protein tyrosine kinase signalimg pathway"
"LIG_Pex14_1"	"GO:0005829"	"cytosol"
"LIG_Pex14_1"	"GO:0020015"	"glycosome"
"LIG_Pex14_1"	"GO:0005777"	"peroxisome"
"LIG_Pex14_1"	"GO:0016558"	"peroxisome matrix protein import"
"LIG_Pex14_1"	"GO:0000268"	"peroxisome targeting sequence binding"
"LIG_Pex14_1"	"GO:0005052"	"peroxisome targeting signal-1 receptor"
"LIG_Pex14_1"	"GO:0005515"	"protein binding"
"LIG_Pex14_1"	"GO:0006625"	"protein-peroxisome targeting"
"LIG_Pex14_2"	"GO:0005829"	"cytosol"
"LIG_Pex14_2"	"GO:0020015"	"glycosome"
"LIG_Pex14_2"	"GO:0015919"	"peroxisomal membrane transport"
"LIG_Pex14_2"	"GO:0005777"	"peroxisome"
"LIG_Pex14_2"	"GO:0016558"	"peroxisome matrix protein import"
"LIG_Pex14_2"	"GO:0033328"	"peroxisome membrane targeting sequence binding"
"LIG_Pex14_2"	"GO:0000268"	"peroxisome targeting sequence binding"
"LIG_Pex14_2"	"GO:0005052"	"peroxisome targeting signal-1 receptor"
"LIG_Pex14_2"	"GO:0005515"	"protein binding"
"LIG_Pex14_2"	"GO:0006625"	"protein-peroxisome targeting"
"LIG_Pex14_3"	"GO:0005829"	"cytosol"
"LIG_Pex14_3"	"GO:0019899"	"enzyme binding"
"LIG_Pex14_3"	"GO:0005622"	"intracellular"
"LIG_Pex14_3"	"GO:0005777"	"peroxisome"
"LIG_Pex14_3"	"GO:0016560"	"peroxisome receptor docking"
"LIG_Pex14_3"	"GO:0000268"	"peroxisome targeting sequence binding"
"LIG_Pex14_3"	"GO:0005052"	"peroxisome targeting signal-1 receptor"
"LIG_Pex14_3"	"GO:0045046"	"Protein import into peroxisome membrane"
"LIG_Pex14_3"	"GO:0047485"	"protein N-terminus binding"
"LIG_Pex14_3"	"GO:0006625"	"protein-peroxisome targeting"
"LIG_Pex14_4"	"GO:0005829"	"cytosol"
"LIG_Pex14_4"	"GO:0019899"	"enzyme binding"
"LIG_Pex14_4"	"GO:0005622"	"intracellular"
"LIG_Pex14_4"	"GO:0005777"	"peroxisome"
"LIG_Pex14_4"	"GO:0016560"	"peroxisome receptor docking"
"LIG_Pex14_4"	"GO:0000268"	"peroxisome targeting sequence binding"
"LIG_Pex14_4"	"GO:0005052"	"peroxisome targeting signal-1 receptor"
"LIG_Pex14_4"	"GO:0045046"	"Protein import into peroxisome membrane"
"LIG_Pex14_4"	"GO:0047485"	"protein N-terminus binding"
"LIG_Pex14_4"	"GO:0006625"	"protein-peroxisome targeting"
"LIG_Pex3_1"	"GO:0005829"	"cytosol"
"LIG_Pex3_1"	"GO:0020015"	"glycosome"
"LIG_Pex3_1"	"GO:0046860"	"glycosome membrane, glycosomal membrane"
"LIG_Pex3_1"	"GO:0015919"	"peroxisomal membrane transport"
"LIG_Pex3_1"	"GO:0005777"	"peroxisome"
"LIG_Pex3_1"	"GO:0005778"	"peroxisome membrane, peroxisomal membrane"
"LIG_Pex3_1"	"GO:0033328"	"peroxisome membrane targeting sequence binding"
"LIG_Pex3_1"	"GO:0000268"	"peroxisome targeting sequence binding"
"LIG_Pex3_1"	"GO:0005515"	"protein binding"
"LIG_Pex3_1"	"GO:0045046"	"Protein import into peroxisome membrane"
"LIG_Pex3_1"	"GO:0006625"	"protein-peroxisome targeting"
"LIG_RGD"	"GO:0007155"	"cell-adhesion"
"LIG_RGD"	"GO:0005194"	"cell adhesion molecule"
"LIG_RGD"	"GO:0005576"	"extracellular"
"LIG_RGD"	"GO:0008305"	"integrin"
"LIG_RGD"	"GO:0005178"	"integrin binding"
"LIG_RPA_C_Plants"	"GO:0006281"	"DNA repair"
"LIG_RPA_C_Plants"	"GO:0006260"	"DNA replication"
"LIG_RPA_C_Plants"	"GO:0005662"	"DNA replication factor A complex"
"LIG_RPA_C_Plants"	"GO:0000724"	"double-strand break repair via homologous recombination"
"LIG_RPA_C_Plants"	"GO:0005654"	"nucleoplasm"
"LIG_RPA_C_Plants"	"GO:0006289"	"nucleotide-excision repair"
"LIG_RPA_C_Plants"	"GO:0005634"	"nucleus"
"LIG_RPA_C_Plants"	"GO:0016605"	"PML body"
"LIG_RPA_C_Plants"	"GO:0005515"	"protein binding"
"LIG_RPA_C_Plants"	"GO:0003697"	"single-stranded DNA binding"
"LIG_RPA_C_Plants"	"GO:0000723"	"Telomere maintenance"
"LIG_RPA_C_Plants"	"GO:0000722"	"telomere maintenance via recombination"
"LIG_RPA_C_Vert"	"GO:0006281"	"DNA repair"
"LIG_RPA_C_Vert"	"GO:0006260"	"DNA replication"
"LIG_RPA_C_Vert"	"GO:0005662"	"DNA replication factor A complex"
"LIG_RPA_C_Vert"	"GO:0000724"	"double-strand break repair via homologous recombination"
"LIG_RPA_C_Vert"	"GO:0005654"	"nucleoplasm"
"LIG_RPA_C_Vert"	"GO:0006289"	"nucleotide-excision repair"
"LIG_RPA_C_Vert"	"GO:0005634"	"nucleus"
"LIG_RPA_C_Vert"	"GO:0016605"	"PML body"
"LIG_RPA_C_Vert"	"GO:0005515"	"protein binding"
"LIG_RPA_C_Vert"	"GO:0003697"	"single-stranded DNA binding"
"LIG_RPA_C_Vert"	"GO:0000723"	"Telomere maintenance"
"LIG_RPA_C_Vert"	"GO:0000722"	"telomere maintenance via recombination"
"LIG_RRM_PRI_1"	"GO:0030530"	"heterogeneous nuclear ribonucleoprotein complex"
"LIG_RRM_PRI_1"	"GO:0006376"	"mRNA splice site selection"
"LIG_RRM_PRI_1"	"GO:0048025"	"negative regulation of nuclear mRNA splicing, via spliceosome"
"LIG_RRM_PRI_1"	"GO:0005634"	"nucleus"
"LIG_RRM_PRI_1"	"GO:0019904"	"protein domain specific binding"
"LIG_Rb_LxCxE_1"	"GO:0008283"	"cell proliferation"
"LIG_Rb_LxCxE_1"	"GO:0005634"	"nucleus"
"LIG_Rb_LxCxE_1"	"GO:0001558"	"regulation of cell growth"
"LIG_Rb_LxCxE_1"	"GO:0003700"	"transcription factor"
"LIG_Rb_LxCxE_1"	"GO:0030528"	"transcription regulator"
"LIG_Rb_LxCxE_1"	"GO:0016032"	"viral life cycle"
"LIG_Rb_pABgroove_1"	"GO:0006915"	"apoptosis"
"LIG_Rb_pABgroove_1"	"GO:0005634"	"nucleus"
"LIG_Rb_pABgroove_1"	"GO:0008284"	"positive regulation of cell proliferation"
"LIG_Rb_pABgroove_1"	"GO:0005515"	"protein binding"
"LIG_Rb_pABgroove_1"	"GO:0035189"	"Rb-E2F complex"
"LIG_Rb_pABgroove_1"	"GO:0051726"	"Regulation of cell cycle"
"LIG_Rb_pABgroove_1"	"GO:0045449"	"regulation of transcription"
"LIG_Rb_pABgroove_1"	"GO:0005667"	"Transcription factor complex"
"LIG_Rb_pABgroove_1"	"GO:0019048"	"Virus-host interaction"
"LIG_SH2_GRB2"	"GO:0008283"	"cell proliferation"
"LIG_SH2_GRB2"	"GO:0005829"	"cytosol"
"LIG_SH2_GRB2"	"GO:0042169"	"SH2-domain binding"
"LIG_SH2_GRB2"	"GO:0007165"	"signal transduction"
"LIG_SH2_GRB2"	"GO:0005069"	"transmembrane receptor protein tyrosine kinase docking protein"
"LIG_SH2_GRB2"	"GO:0007169"	"transmembrane receptor protein tyrosine kinase signalimg pathway"
"LIG_SH2_PTP2"	"GO:0005829"	"cytosol"
"LIG_SH2_PTP2"	"GO:0007173"	"EGF receptor signaling pathway"
"LIG_SH2_PTP2"	"GO:0008286"	"insulin receptor signaling pathway"
"LIG_SH2_PTP2"	"GO:0042169"	"SH2-domain binding"
"LIG_SH2_SRC"	"GO:0005829"	"cytosol"
"LIG_SH2_SRC"	"GO:0042169"	"SH2-domain binding"
"LIG_SH2_STAT3"	"GO:0005829"	"cytosol"
"LIG_SH2_STAT3"	"GO:0042169"	"SH2-domain binding"
"LIG_SH2_STAT5"	"GO:0005829"	"cytosol"
"LIG_SH2_STAT5"	"GO:0042169"	"SH2-domain binding"
"LIG_SH2_STAT6"	"GO:0005829"	"cytosol"
"LIG_SH2_STAT6"	"GO:0042169"	"SH2-domain binding"
"LIG_SH3_1"	"GO:0005488"	"Binding"
"LIG_SH3_1"	"GO:0007154"	"cell communication"
"LIG_SH3_1"	"GO:0008150"	"cell growth and/or maintenance"
"LIG_SH3_1"	"GO:0005829"	"cytosol"
"LIG_SH3_1"	"GO:0005925"	"focal adhesion"
"LIG_SH3_1"	"GO:0005886"	"plasma membrane"
"LIG_SH3_1"	"GO:0005515"	"protein binding"
"LIG_SH3_1"	"GO:0019904"	"protein domain specific binding"
"LIG_SH3_1"	"GO:0017124"	"SH3-domain binding"
"LIG_SH3_1"	"GO:0007165"	"signal transduction"
"LIG_SH3_2"	"GO:0005488"	"Binding"
"LIG_SH3_2"	"GO:0007154"	"cell communication"
"LIG_SH3_2"	"GO:0008150"	"cell growth and/or maintenance"
"LIG_SH3_2"	"GO:0005829"	"cytosol"
"LIG_SH3_2"	"GO:0005925"	"focal adhesion"
"LIG_SH3_2"	"GO:0005886"	"plasma membrane"
"LIG_SH3_2"	"GO:0005515"	"protein binding"
"LIG_SH3_2"	"GO:0019904"	"protein domain specific binding"
"LIG_SH3_2"	"GO:0017124"	"SH3-domain binding"
"LIG_SH3_2"	"GO:0007165"	"signal transduction"
"LIG_SH3_3"	"GO:0005488"	"Binding"
"LIG_SH3_3"	"GO:0007154"	"cell communication"
"LIG_SH3_3"	"GO:0008150"	"cell growth and/or maintenance"
"LIG_SH3_3"	"GO:0005829"	"cytosol"
"LIG_SH3_3"	"GO:0005925"	"focal adhesion"
"LIG_SH3_3"	"GO:0005886"	"plasma membrane"
"LIG_SH3_3"	"GO:0005515"	"protein binding"
"LIG_SH3_3"	"GO:0019904"	"protein domain specific binding"
"LIG_SH3_3"	"GO:0017124"	"SH3-domain binding"
"LIG_SH3_3"	"GO:0007165"	"signal transduction"
"LIG_SH3_4"	"GO:0005488"	"Binding"
"LIG_SH3_4"	"GO:0007154"	"cell communication"
"LIG_SH3_4"	"GO:0008150"	"cell growth and/or maintenance"
"LIG_SH3_4"	"GO:0005829"	"cytosol"
"LIG_SH3_4"	"GO:0005925"	"focal adhesion"
"LIG_SH3_4"	"GO:0005515"	"protein binding"
"LIG_SH3_4"	"GO:0019904"	"protein domain specific binding"
"LIG_SH3_4"	"GO:0017124"	"SH3-domain binding"
"LIG_SH3_4"	"GO:0007165"	"signal transduction"
"LIG_SH3_5"	"GO:0005488"	"Binding"
"LIG_SH3_5"	"GO:0007154"	"cell communication"
"LIG_SH3_5"	"GO:0008150"	"cell growth and/or maintenance"
"LIG_SH3_5"	"GO:0005829"	"cytosol"
"LIG_SH3_5"	"GO:0005886"	"plasma membrane"
"LIG_SH3_5"	"GO:0005515"	"protein binding"
"LIG_SH3_5"	"GO:0019904"	"protein domain specific binding"
"LIG_SH3_5"	"GO:0017124"	"SH3-domain binding"
"LIG_SH3_5"	"GO:0007165"	"signal transduction"
"LIG_SPRY_1"	"GO:0005829"	"cytosol"
"LIG_SPRY_1"	"GO:0035556"	"intracellular signal transduction"
"LIG_SPRY_1"	"GO:0001960"	"negative regulation of cytokine-mediated signaling pathway"
"LIG_SPRY_1"	"GO:0005515"	"protein binding"
"LIG_SPRY_1"	"GO:0000151"	"ubiquitin ligase complex"
"LIG_SUFU_1"	"GO:0005829"	"cytosol"
"LIG_SUFU_1"	"GO:0035301"	"Hedgehog signaling complex"
"LIG_SUFU_1"	"GO:0045879"	"negative regulation of smoothened signaling pathway"
"LIG_SUFU_1"	"GO:0005634"	"nucleus"
"LIG_SUFU_1"	"GO:0072372"	"primary cilium"
"LIG_SUFU_1"	"GO:0005515"	"protein binding"
"LIG_SUMO_SIM_anti_2"	"GO:0016604"	"nuclear body"
"LIG_SUMO_SIM_anti_2"	"GO:0005634"	"nucleus"
"LIG_SUMO_SIM_anti_2"	"GO:0016605"	"PML body"
"LIG_SUMO_SIM_anti_2"	"GO:0030578"	"PML body organization"
"LIG_SUMO_SIM_anti_2"	"GO:0060968"	"regulation of gene silencing"
"LIG_SUMO_SIM_anti_2"	"GO:0032880"	"regulation of protein localization"
"LIG_SUMO_SIM_anti_2"	"GO:0033233"	"regulation of protein sumoylation"
"LIG_SUMO_SIM_anti_2"	"GO:0032183"	"SUMO binding"
"LIG_SUMO_SIM_anti_2"	"GO:0032184"	"SUMO polymer binding"
"LIG_SUMO_SIM_par_1"	"GO:0016604"	"nuclear body"
"LIG_SUMO_SIM_par_1"	"GO:0005634"	"nucleus"
"LIG_SUMO_SIM_par_1"	"GO:0016605"	"PML body"
"LIG_SUMO_SIM_par_1"	"GO:0030578"	"PML body organization"
"LIG_SUMO_SIM_par_1"	"GO:0060968"	"regulation of gene silencing"
"LIG_SUMO_SIM_par_1"	"GO:0032880"	"regulation of protein localization"
"LIG_SUMO_SIM_par_1"	"GO:0033233"	"regulation of protein sumoylation"
"LIG_SUMO_SIM_par_1"	"GO:0032183"	"SUMO binding"
"LIG_SUMO_SIM_par_1"	"GO:0032184"	"SUMO polymer binding"
"LIG_Sin3_1"	"GO:0008151"	"Cell growth and/or maintenance"
"LIG_Sin3_1"	"GO:0007275"	"development"
"LIG_Sin3_1"	"GO:0005634"	"nucleus"
"LIG_Sin3_1"	"GO:0030528"	"transcription regulator"
"LIG_Sin3_2"	"GO:0008151"	"Cell growth and/or maintenance"
"LIG_Sin3_2"	"GO:0007275"	"development"
"LIG_Sin3_2"	"GO:0005634"	"nucleus"
"LIG_Sin3_2"	"GO:0030528"	"transcription regulator"
"LIG_Sin3_3"	"GO:0008151"	"Cell growth and/or maintenance"
"LIG_Sin3_3"	"GO:0007275"	"development"
"LIG_Sin3_3"	"GO:0005634"	"nucleus"
"LIG_Sin3_3"	"GO:0030528"	"transcription regulator"
"LIG_SxIP_EBH_1"	"GO:0031122"	"cytoplasmic microtubule organization and biogenesis"
"LIG_SxIP_EBH_1"	"GO:0005829"	"cytosol"
"LIG_SxIP_EBH_1"	"GO:0030951"	"establishment and/or maintenance of microtubule cytoskeleton polarity"
"LIG_SxIP_EBH_1"	"GO:0005874"	"microtubule"
"LIG_SxIP_EBH_1"	"GO:0007018"	"microtubule-based movement"
"LIG_SxIP_EBH_1"	"GO:0007017"	"microtubule-based process"
"LIG_SxIP_EBH_1"	"GO:0000226"	"microtubule cytoskeleton organization and biogenesis"
"LIG_SxIP_EBH_1"	"GO:0051010"	"microtubule plus-end binding"
"LIG_SxIP_EBH_1"	"GO:0031109"	"microtubule polymerization or depolymerization"
"LIG_SxIP_EBH_1"	"GO:0031535"	"plus-end directed microtubule sliding"
"LIG_SxIP_EBH_1"	"GO:0032886"	"regulation of microtubule-based process"
"LIG_TPR"	"GO:0003754"	"chaperone"
"LIG_TPR"	"GO:0005829"	"cytosol"
"LIG_TPR"	"GO:0003773"	"heat shock protein"
"LIG_TPR"	"GO:0005634"	"nucleus"
"LIG_TPR"	"GO:0006457"	"protein folding"
"LIG_TPR"	"GO:0006950"	"Response to stress"
"LIG_TRAF2_1"	"GO:0005829"	"cytosol"
"LIG_TRAF2_1"	"GO:0004871"	"signal transducer"
"LIG_TRAF2_1"	"GO:0007165"	"signal transduction"
"LIG_TRAF2_2"	"GO:0005829"	"cytosol"
"LIG_TRAF2_2"	"GO:0004871"	"signal transducer"
"LIG_TRAF2_2"	"GO:0007165"	"signal transduction"
"LIG_TRAF6"	"GO:0005829"	"cytosol"
"LIG_TRAF6"	"GO:0004871"	"signal transducer"
"LIG_TRAF6"	"GO:0007165"	"signal transduction"
"LIG_TRFH_1"	"GO:0000781"	"Chromosome, telomeric region"
"LIG_TRFH_1"	"GO:0005634"	"nucleus"
"LIG_TRFH_1"	"GO:0019904"	"protein domain specific binding"
"LIG_TRFH_1"	"GO:0051972"	"regulation of telomerase activity"
"LIG_TRFH_1"	"GO:0005696"	"telomere"
"LIG_TRFH_1"	"GO:0000723"	"Telomere maintenance"
"LIG_TYR_ITAM"	"GO:0005829"	"cytosol"
"LIG_TYR_ITAM"	"GO:0006468"	"protein amino acid phosphorylation"
"LIG_TYR_ITIM"	"GO:0005829"	"cytosol"
"LIG_TYR_ITIM"	"GO:0006468"	"protein amino acid phosphorylation"
"LIG_TYR_ITSM"	"GO:0005829"	"cytosol"
"LIG_TYR_ITSM"	"GO:0006468"	"protein amino acid phosphorylation"
"LIG_UBA3_1"	"GO:0061654"	"NEDD8 conjugating enzyme activity"
"LIG_UBA3_1"	"GO:0005634"	"nucleus"
"LIG_UBA3_1"	"GO:0042277"	"Peptide binding"
"LIG_UBA3_1"	"GO:2000436"	"positive regulation of protein neddylation"
"LIG_UFM1_UFIM_1"	"GO:0005829"	"cytosol"
"LIG_UFM1_UFIM_1"	"GO:0005515"	"protein binding"
"LIG_UFM1_UFIM_1"	"GO:0071569"	"protein ufmylation"
"LIG_UFM1_UFIM_1"	"GO:0033146"	"regulation of intracellular estrogen receptor signaling pathway"
"LIG_UFM1_UFIM_1"	"GO:0034976"	"response to endoplasmic reticulum stress"
"LIG_UFM1_UFIM_1"	"GO:0008641"	"small protein activating enzyme activity"
"LIG_UFM1_UFIM_1"	"GO:0071566"	"UFM1 activating enzyme activity"
"LIG_ULM_U2AF65_1"	"GO:0006376"	"mRNA splice site selection"
"LIG_ULM_U2AF65_1"	"GO:0000398"	"nuclear mRNA splicing, via spliceosome"
"LIG_ULM_U2AF65_1"	"GO:0006374"	"nuclear mRNA splicing via U2-type spliceosome"
"LIG_ULM_U2AF65_1"	"GO:0005634"	"nucleus"
"LIG_ULM_U2AF65_1"	"GO:0019904"	"protein domain specific binding"
"LIG_ULM_U2AF65_1"	"GO:0000245"	"spliceosome assembly"
"LIG_ULM_U2AF65_1"	"GO:0005681"	"spliceosome complex"
"LIG_Vh1_VBS_1"	"GO:0015629"	"actin cytoskeleton"
"LIG_Vh1_VBS_1"	"GO:0051015"	"actin filament binding"
"LIG_Vh1_VBS_1"	"GO:0007155"	"cell-adhesion"
"LIG_Vh1_VBS_1"	"GO:0005911"	"cell-cell junction"
"LIG_Vh1_VBS_1"	"GO:0007043"	"cell-cell junction assembly"
"LIG_Vh1_VBS_1"	"GO:0005829"	"cytosol"
"LIG_Vh1_VBS_1"	"GO:0005925"	"focal adhesion"
"LIG_Vh1_VBS_1"	"GO:0007229"	"integrin-mediated signaling pathway"
"LIG_Vh1_VBS_1"	"GO:0009405"	"pathogenesis"
"LIG_Vh1_VBS_1"	"GO:0005515"	"protein binding"
"LIG_Vh1_VBS_1"	"GO:0032403"	"protein complex binding"
"LIG_Vh1_VBS_1"	"GO:0017166"	"vinculin binding"
"LIG_WD40_WDR5_VDV_1"	"GO:0051568"	"histone H3-K4 methylation"
"LIG_WD40_WDR5_VDV_1"	"GO:0035097"	"histone methyltransferase complex"
"LIG_WD40_WDR5_VDV_1"	"GO:0005634"	"nucleus"
"LIG_WD40_WDR5_VDV_1"	"GO:0005515"	"protein binding"
"LIG_WD40_WDR5_VDV_2"	"GO:0051568"	"histone H3-K4 methylation"
"LIG_WD40_WDR5_VDV_2"	"GO:0035097"	"histone methyltransferase complex"
"LIG_WD40_WDR5_VDV_2"	"GO:0005634"	"nucleus"
"LIG_WD40_WDR5_VDV_2"	"GO:0005515"	"protein binding"
"LIG_WD40_WDR5_WIN_1"	"GO:0051568"	"histone H3-K4 methylation"
"LIG_WD40_WDR5_WIN_1"	"GO:0035097"	"histone methyltransferase complex"
"LIG_WD40_WDR5_WIN_1"	"GO:0005634"	"nucleus"
"LIG_WD40_WDR5_WIN_1"	"GO:0005515"	"protein binding"
"LIG_WD40_WDR5_WIN_2"	"GO:0051568"	"histone H3-K4 methylation"
"LIG_WD40_WDR5_WIN_2"	"GO:0035097"	"histone methyltransferase complex"
"LIG_WD40_WDR5_WIN_2"	"GO:0005634"	"nucleus"
"LIG_WD40_WDR5_WIN_2"	"GO:0005515"	"protein binding"
"LIG_WD40_WDR5_WIN_3"	"GO:0051568"	"histone H3-K4 methylation"
"LIG_WD40_WDR5_WIN_3"	"GO:0035097"	"histone methyltransferase complex"
"LIG_WD40_WDR5_WIN_3"	"GO:0005634"	"nucleus"
"LIG_WD40_WDR5_WIN_3"	"GO:0005515"	"protein binding"
"LIG_WH1"	"GO:0015629"	"actin cytoskeleton"
"LIG_WH1"	"GO:0005488"	"Binding"
"LIG_WH1"	"GO:0030036"	"cell growth or maintenance"
"LIG_WH1"	"GO:0006928"	"cell motility"
"LIG_WH1"	"GO:0005519"	"cytoskeletal regulatory protein binding"
"LIG_WH1"	"GO:0005829"	"cytosol"
"LIG_WH1"	"GO:0045758"	"positive regulation of actin polymerization and/or depolymerization"
"LIG_WH1"	"GO:0005515"	"protein binding"
"LIG_WH1"	"GO:0019904"	"protein domain specific binding"
"LIG_WRPW_1"	"GO:0030154"	"cell differentiation"
"LIG_WRPW_1"	"GO:0016481"	"negative regulation of transcription"
"LIG_WRPW_1"	"GO:0005634"	"nucleus"
"LIG_WRPW_1"	"GO:0045449"	"regulation of transcription"
"LIG_WRPW_1"	"GO:0003712"	"transcription cofactor"
"LIG_WRPW_1"	"GO:0003714"	"transcription co-repressor"
"LIG_WRPW_1"	"GO:0008134"	"transcription factor binding"
"LIG_WRPW_2"	"GO:0030154"	"cell differentiation"
"LIG_WRPW_2"	"GO:0016481"	"negative regulation of transcription"
"LIG_WRPW_2"	"GO:0005634"	"nucleus"
"LIG_WW_1"	"GO:0005488"	"Binding"
"LIG_WW_1"	"GO:0007155"	"cell-adhesion"
"LIG_WW_1"	"GO:0007154"	"cell communication"
"LIG_WW_1"	"GO:0008150"	"cell growth and/or maintenance"
"LIG_WW_1"	"GO:0005829"	"cytosol"
"LIG_WW_1"	"GO:0016021"	"integral membrane protein"
"LIG_WW_1"	"GO:0005887"	"integral plasma membrane protein"
"LIG_WW_1"	"GO:0005886"	"plasma membrane"
"LIG_WW_1"	"GO:0005515"	"protein binding"
"LIG_WW_1"	"GO:0007165"	"signal transduction"
